"","assembly_id","rDNA_copynumber","taxid","superkingdom","supergroup","kingdom","phylum","class","order","family","genus","species"
"158","GCA_000167115",1,262981,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Lachancea","Lachancea waltii"
"159","GCA_000167675",1,431241,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma reesei"
"160","GCA_000169275",1,425264,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia restricta"
"161","GCA_000170175",2,443226,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Coccidioides","Coccidioides posadasii"
"162","GCA_000170615",1,2902605,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Ajellomycetaceae","Histoplasma","Histoplasma ohiense (nom. inval.)"
"163","GCA_000170995",1,413071,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma virens"
"164","GCA_000171015",1,452589,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma atroviride"
"165","GCA_000172235",1,158379,"Eukaryota","SAR","Alveolata","Apicomplexa","Conoidasida","Eugregarinorida","Lecudinidae","Ascogregarina","Ascogregarina taiwanensis"
"166","GCA_000172435",1,6305,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Rhabditida","Meloidogynidae","Meloidogyne","Meloidogyne hapla"
"167","GCA_000173235",1,559515,"Eukaryota","SAR","Stramenopiles","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","Hyaloperonospora","Hyaloperonospora arabidopsidis"
"168","GCA_000179355",1,854826,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kluyveromyces","Kluyveromyces aestuarii"
"169","GCA_000179415",1,861556,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kluyveromyces","Kluyveromyces wickerhamii"
"170","GCA_000180415",6,6306,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Rhabditida","Meloidogynidae","Meloidogyne","Meloidogyne incognita"
"171","GCA_000180635",1,54126,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Rhabditida","Neodiplogasteridae","Pristionchus","Pristionchus pacificus"
"172","GCA_000180655",1,277990,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus tuberculatus"
"173","GCA_000180675",8,69293,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus"
"174","GCA_000180895",1,157791,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Vigna","Vigna radiata"
"175","GCA_000180975",1,7240,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila simulans"
"176","GCA_000181055",1,13249,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hemiptera","Reduviidae","Rhodnius","Rhodnius prolixus"
"177","GCA_000181075",1,79327,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Rhabditophora","Tricladida","Dugesiidae","Schmidtea","Schmidtea mediterranea"
"178","GCA_000181095",1,4081,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum lycopersicum"
"179","GCA_000181115",2,34305,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Lotus","Lotus japonicus"
"180","GCA_000181215",35,42345,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Phoenix","Phoenix dactylifera"
"181","GCA_000181255",1,72036,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexanauplia","Siphonostomatoida","Caligidae","Lepeophtheirus","Lepeophtheirus salmonis"
"182","GCA_000181695",1,425265,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia globosa"
"183","GCA_000181795",2,6334,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Enoplea","Trichinellida","Trichinellidae","Trichinella","Trichinella spiralis"
"184","GCA_000182095",1,538976,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"185","GCA_000182155",1,65489,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Oryza","Oryza barthii"
"186","GCA_000182175",1,545124,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"187","GCA_000182315",1,574961,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"188","GCA_000182765",1,5480,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida","Candida parapsilosis"
"189","GCA_000182805",1,771870,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Sordaria","Sordaria macrospora"
"190","GCA_000182925",38,367110,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora","Neurospora crassa"
"191","GCA_000182965",1,237561,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida","Candida albicans"
"192","GCA_000183025",1,554373,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Moniliophthora","Moniliophthora perniciosa"
"193","GCA_000184455",1,510516,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus oryzae"
"194","GCA_000184785",1,7463,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis florea"
"195","GCA_000185945",1,367775,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus gattii VGI"
"196","GCA_000186025",1,580058,"Eukaryota","SAR","Alveolata","Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","Plasmodium","Plasmodium falciparum"
"197","GCA_000186055",2,580059,"Eukaryota","SAR","Alveolata","Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","Plasmodium","Plasmodium falciparum"
"198","GCA_000186305",1,176946,"Eukaryota","Opisthokonta","Metazoa","Chordata","Lepidosauria","Squamata","Pythonidae","Python","Python bivittatus"
"199","GCA_000187025",2,6253,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Rhabditida","Ascarididae","Ascaris","Ascaris suum"
"200","GCA_000187245",1,871575,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Ogataea","Ogataea parapolymorpha"
"201","GCA_000187875",1,6669,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia","Daphnia pulex"
"202","GCA_000187915",3,144034,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Pogonomyrmex","Pogonomyrmex barbatus"
"203","GCA_000188075",1,13686,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Solenopsis","Solenopsis invicta"
"204","GCA_000188095",1,132113,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus impatiens"
"205","GCA_000188115",1,4081,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum lycopersicum"
"206","GCA_000188135",1,4565,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Triticum","Triticum aestivum"
"207","GCA_000188695",1,946362,"Eukaryota","Opisthokonta","Opisthokonta_X","Opisthokonta_XX","Choanoflagellata","Craspedida","Salpingoecidae","Salpingoeca","Salpingoeca rosetta"
"208","GCA_000190195",1,764097,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"209","GCA_000190215",2,764099,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"210","GCA_000190235",1,764100,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"211","GCA_000193105",1,5755,"Eukaryota","Amoebozoa","Amoebozoa","Discosea","Longamoebia","Centramoebida","Acanthamoebidae","Acanthamoeba","Acanthamoeba castellanii"
"212","GCA_000193285",1,644358,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Magnaporthiopsis","Magnaporthiopsis poae"
"213","GCA_000194455",1,2898,"Eukaryota","SAR","Stramenopiles","Ochrophyta","Cryptophyceae","Cryptomonadales","Cryptomonadaceae","Cryptomonas","Cryptomonas paramecium"
"214","GCA_000203795",2,684364,"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycetes","Rhizophydiales","Rhizophydiales i.s.","Batrachochytrium","Batrachochytrium dendrobatidis"
"215","GCA_000204055",1,747676,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Melampsoraceae","Melampsora","Melampsora larici-populina"
"216","GCA_000204515",4,103372,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Acromyrmex","Acromyrmex echinatior"
"217","GCA_000208615",2,6945,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes","Ixodes scapularis"
"218","GCA_000208675",2,180498,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Jatropha","Jatropha curcas"
"219","GCA_000208805",3,36044,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Erysiphe","Erysiphe pisi"
"220","GCA_000209165",1,322104,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Scheffersomyces","Scheffersomyces stipitis"
"221","GCA_000209185",5,7176,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Culicidae","Culex","Culex quinquefasciatus"
"222","GCA_000209225",7,45351,"Eukaryota","Opisthokonta","Metazoa","Cnidaria","Anthozoa","Actiniaria","Edwardsiidae","Nematostella","Nematostella vectensis"
"223","GCA_000209305",1,471859,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"224","GCA_000209365",1,929585,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"225","GCA_000209555",1,34765,"Eukaryota","Opisthokonta","Metazoa","Chordata","Appendicularia","Copelata","Oikopleuridae","Oikopleura","Oikopleura dioica"
"226","GCA_000210295",1,679716,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma","Trypanosoma brucei"
"227","GCA_000211275",1,3702,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana"
"228","GCA_000211455",1,43151,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","Anopheles darlingi"
"229","GCA_000214015",1,70448,"Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus","Ostreococcus tauri"
"230","GCA_000217595",6,83485,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Linepithema","Linepithema humile"
"231","GCA_000218685",1,578457,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Boletales","Serpulaceae","Serpula","Serpula lacrymans"
"232","GCA_000218975",1,643680,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"233","GCA_000219495",1,3880,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","Medicago truncatula"
"234","GCA_000219625",1,336722,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria","Zymoseptoria tritici"
"235","GCA_000220195",1,218668,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Ophiognomonia","Ophiognomonia clavigignenti-juglandacearum"
"236","GCA_000220395",1,5932,"Eukaryota","SAR","Alveolata","Ciliophora","Oligohymenophorea","Hymenostomatida","Ophryoglenina","Ichthyophthirius","Ichthyophthirius multifiliis"
"237","GCA_000220665",1,30025,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila ficusphila"
"238","GCA_000220905",1,143995,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Megachilidae","Megachile","Megachile rotundata"
"239","GCA_000221225",1,759272,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Chaetomium thermophilum"
"240","GCA_000222205",1,1001064,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula toruloides"
"241","GCA_000222875",1,1037531,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Periglandula","Periglandula ipomoeae"
"242","GCA_000222915",5,1036762,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Epichloe","Epichloe brachyelytri"
"243","GCA_000223075",7,1037526,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Epichloe","Epichloe amarillans"
"244","GCA_000223485",1,619300,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Spathaspora","Spathaspora passalidarum"
"245","GCA_000223505",1,875184,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Puccinia","Puccinia striiformis"
"246","GCA_000223545",1,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"247","GCA_000223745",1,985147,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Zymoseptoria","Zymoseptoria ardabiliae"
"248","GCA_000224045",2,3659,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis sativus"
"249","GCA_000224885",1,943119,"Eukaryota","SAR","Alveolata","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Toxoplasma","Toxoplasma gondii"
"250","GCA_000225285",2,1035635,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Epichloe","Epichloe glyceriae"
"251","GCA_000225785",4,7897,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinista","Coelacanthiformes","Coelacanthidae","Latimeria","Latimeria chalumnae"
"252","GCA_000226015",1,27923,"Eukaryota","Opisthokonta","Metazoa","Ctenophora","Tentaculata","Lobata","Bolinopsidae","Mnemiopsis","Mnemiopsis leidyi"
"253","GCA_000226075",10,4113,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum tuberosum"
"254","GCA_000226095",1,573729,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thermothelomyces","Thermothelomyces thermophilus"
"255","GCA_000226115",1,578455,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thermothielavioides","Thermothielavioides terrestris"
"256","GCA_000226195",3,877507,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Epichloe","Epichloe festucae"
"257","GCA_000227055",1,1077442,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces marneffei"
"258","GCA_000227095",1,698492,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Taphrinomycotina","Taphrinomycotina i.s.","Taphrinomycotina i.s.","Saitoella","Saitoella complicata"
"259","GCA_000227115",1,1071378,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Naumovozyma","Naumovozyma dairenensis"
"260","GCA_000227135",1,5661,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leishmania","Leishmania donovani"
"261","GCA_000230245",1,999809,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Sporisorium","Sporisorium reilianum"
"262","GCA_000230375",77,985895,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","Leptosphaeria maculans"
"263","GCA_000230395",1,380704,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus niger"
"264","GCA_000230535",1,13735,"Eukaryota","Opisthokonta","Metazoa","Chordata","Reptilia","Testudines","Trionychidae","Pelodiscus","Pelodiscus sinensis"
"265","GCA_000230575",6,3483,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Cannabis","Cannabis sativa"
"266","GCA_000231095",1,4533,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Oryza","Oryza brachyantha"
"267","GCA_000231765",1,8049,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus morhua"
"268","GCA_000233375",3,8030,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo","Salmo salar"
"269","GCA_000235365",1,931890,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Eremothecium","Eremothecium cymbalariae"
"270","GCA_000235945",1,166479,"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycetes","Rhizophydiales","Rhizophydiales_X","Homolaphlyctis","Homolaphlyctis polyrhiza"
"271","GCA_000235995",1,278856,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus plexippus"
"272","GCA_000236905",1,1071381,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Tetrapisispora","Tetrapisispora phaffii"
"273","GCA_000237345",1,1064592,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Naumovozyma","Naumovozyma castellii"
"274","GCA_000237925",5,6183,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Trematoda","Strigeidida","Schistosomatidae","Schistosoma","Schistosoma mansoni"
